"gene_ID"	"pDirectEvidence"	"pIndirectEvidence"	"pCombinedEvidence"
6424	0.102125124032976	0.9595	0.32560778441359
6425	0.7610124573719	0.9595	0.959799070898066
6426	0.00537104157399143	NA	0.00537104157399143
6427	0.0186852734533018	NA	0.0186852734533018
6428	0.0140563470398686	NA	0.0140563470398686
6429	0.21084915603222	NA	0.21084915603222
6430	0.013256164324663	NA	0.013256164324663
6431	0.0322593176543884	NA	0.0322593176543884
6432	0.0116774974466791	NA	0.0116774974466791
6433	0.00752069965265003	NA	0.00752069965265003
6434	0.0103883644650881	NA	0.0103883644650881
6436	0.317450710920669	NA	0.317450710920669
6439	0.00672141862382711	NA	0.00672141862382711
6440	0.104029045089355	NA	0.104029045089355
6441	0.144859086447778	NA	0.144859086447778
6442	0.852473989954602	NA	0.852473989954602
6443	0.0648946167573503	NA	0.0648946167573503
6444	0.124156355565514	NA	0.124156355565514
6445	0.195827726537027	NA	0.195827726537027
6446	0.0956565245993378	0.4485	0.177993244453521
6447	0.0159013375945639	NA	0.0159013375945639
6448	0.354676481925511	NA	0.354676481925511
6449	0.127272790713564	NA	0.127272790713564
6450	0.815732898964562	NA	0.815732898964562
6451	0.00591381910546416	NA	0.00591381910546416
6452	0.00669274402477542	0.14	0.00747042873182291
6453	0.00078478306004804	NA	0.00078478306004804
6455	0.805974131615567	0.0665	0.21043669283018
6456	0.0331492305389712	0.0665	0.015689521715008
6457	0.242105712071243	0.0665	0.0825759929725823
6458	0.109269731771735	NA	0.109269731771735
6459	0.222615737034093	NA	0.222615737034093
6461	0.165752388375365	NA	0.165752388375365
6462	0.781597146200827	NA	0.781597146200827
6464	0.16986149534554	0.4275	0.263055990131815
6468	0.0151257038854798	NA	0.0151257038854798
6469	0.434979182779634	0.3105	0.405457077684224
6470	0.0596522672654716	NA	0.0596522672654716
6472	0.0044918735912854	NA	0.0044918735912854
6473	0.273811627092537	NA	0.273811627092537
6474	0.184066830441286	NA	0.184066830441286
6476	0.386245475398545	NA	0.386245475398545
6477	0.139282764140605	0.4935	0.252775534553316
6478	0.162557531604238	NA	0.162557531604238
6480	0.205076615306281	NA	0.205076615306281
6482	0.176806148217935	NA	0.176806148217935
6483	0.00956726809546012	NA	0.00956726809546012
6484	0.43192329941096	NA	0.43192329941096
6487	0.0152421627308296	NA	0.0152421627308296
6489	0.0327801741876949	NA	0.0327801741876949
6490	0.310935716959712	NA	0.310935716959712
6491	0.0305109611561106	NA	0.0305109611561106
6492	0.169997338084402	NA	0.169997338084402
6493	0.0100731413228053	NA	0.0100731413228053
6494	0.0985564203102604	NA	0.0985564203102604
6495	0.0377109492944082	NA	0.0377109492944082
6496	0.423810545620407	NA	0.423810545620407
6497	0.195281805614031	NA	0.195281805614031
6498	0.00119580146184124	NA	0.00119580146184124
6499	0.86590065268664	NA	0.86590065268664
6500	0.00461501454375983	0.335	0.011552035707198
6502	0.113915816672257	0.0945	0.0595463171150647
6503	0.124536114298617	NA	0.124536114298617
6504	0.565269932054506	NA	0.565269932054506
6505	0.00315410920595007	NA	0.00315410920595007
6506	0.0130921208344713	NA	0.0130921208344713
6507	0.0105762503638667	NA	0.0105762503638667
6508	0.61458567028051	NA	0.61458567028051
6509	0.105903333858171	NA	0.105903333858171
6510	0.037156591598829	NA	0.037156591598829
6511	0.00431259316250371	NA	0.00431259316250371
6512	0.427406929448594	NA	0.427406929448594
6513	0.018819068930757	0.406	0.0448827344569866
6514	0.0319784308108278	0.29	0.0526801386872885
6515	0.105029638573678	NA	0.105029638573678
6516	0.0321766857469117	NA	0.0321766857469117
6517	0.153191892012447	0.032	0.0309721324228167
6518	0.255467598812475	0.224	0.220931505847664
6519	0.0108857210702534	NA	0.0108857210702534
6520	0.324755841031739	NA	0.324755841031739
6521	0.145506064996599	NA	0.145506064996599
6522	0.00302627363308614	NA	0.00302627363308614
6523	0.0341822476255722	NA	0.0341822476255722
6524	0.59540186545238	NA	0.59540186545238
6525	0.0802698933583163	NA	0.0802698933583163
6526	1.18101382632255e-05	NA	1.18101382632255e-05
6527	0.646139996511117	NA	0.646139996511117
6528	0.357020861813899	NA	0.357020861813899
6529	0.197211275508329	NA	0.197211275508329
6530	0.0574060362627134	NA	0.0574060362627134
6531	0.57559950396194	NA	0.57559950396194
6532	0.817439139187009	NA	0.817439139187009
6533	0.00840646112584419	NA	0.00840646112584419
6534	0.299887624469088	NA	0.299887624469088
6535	0.166776743306328	NA	0.166776743306328
6536	0.95177057501251	NA	0.95177057501251
6538	0.128179863569707	NA	0.128179863569707
6539	0.00447252984214171	NA	0.00447252984214171
6540	0.150572788396552	NA	0.150572788396552
6541	0.0100750474686692	NA	0.0100750474686692
6542	0.0532902311467074	NA	0.0532902311467074
6543	0.859966558158842	NA	0.859966558158842
6545	0.459369551108924	NA	0.459369551108924
6546	0.0767756498292491	NA	0.0767756498292491
6547	0.0369993104271397	NA	0.0369993104271397
6548	0.141673283671309	0.226	0.142207129218269
6549	0.357402021839319	NA	0.357402021839319
6550	0.783219067787505	NA	0.783219067787505
6553	0.982280319914296	NA	0.982280319914296
6554	0.119540104733703	NA	0.119540104733703
6555	0.0108157614499538	NA	0.0108157614499538
6556	0.0866230074790162	NA	0.0866230074790162
6557	0.295867609638277	NA	0.295867609638277
6558	0.0273150503255323	0.917	0.117398642054308
6559	0.256664750985441	NA	0.256664750985441
6560	0.216648690823504	NA	0.216648690823504
6561	0.0179124289181897	NA	0.0179124289181897
6563	0.697193094667752	NA	0.697193094667752
6564	0.713031950922926	NA	0.713031950922926
6565	0.307009641843111	NA	0.307009641843111
6566	0.549004471903029	NA	0.549004471903029
6567	0.417016959993809	NA	0.417016959993809
6568	0.00623588931500126	NA	0.00623588931500126
6569	0.0554864706051683	NA	0.0554864706051683
6570	0.962331578021378	NA	0.962331578021378
6571	0.0243395095057304	NA	0.0243395095057304
6572	0.969193518226373	NA	0.969193518226373
6573	0.10941561430285	NA	0.10941561430285
6574	0.00385158883410318	NA	0.00385158883410318
6575	0.458888741787874	NA	0.458888741787874
6576	0.463361922411181	NA	0.463361922411181
6578	0.880233686553745	NA	0.880233686553745
6579	0.0103062540820065	NA	0.0103062540820065
6580	0.572649148128561	NA	0.572649148128561
6581	0.105137960940611	NA	0.105137960940611
6582	0.196493445933699	NA	0.196493445933699
6583	0.311067836745599	NA	0.311067836745599
6584	0.399784583653088	NA	0.399784583653088
6585	0.242496200309528	0.4435	0.347358383108314
6586	0.55159053334179	NA	0.55159053334179
6588	0.724064514882659	NA	0.724064514882659
6590	0.467757595121379	NA	0.467757595121379
6591	0.112211360764043	0.023	0.0179618451309228
6594	0.0348951032754045	NA	0.0348951032754045
6595	0.00530861175008782	NA	0.00530861175008782
6596	0.0895195416726774	NA	0.0895195416726774
6597	0.00155835917038628	NA	0.00155835917038628
6598	0.518032770653859	NA	0.518032770653859
6599	0.00310803071464621	NA	0.00310803071464621
6601	0.175653320102019	NA	0.175653320102019
6602	0.064451640498357	NA	0.064451640498357
6603	0.0868693296143012	NA	0.0868693296143012
6604	0.905894375026833	NA	0.905894375026833
6605	0.15287033560157	NA	0.15287033560157
6606	0.212947340726288	NA	0.212947340726288
6608	0.125061176228162	0.1555	0.0960694455479577
6609	0.143768065817234	NA	0.143768065817234
6610	0.2816459885427	NA	0.2816459885427
6611	0.231407458181147	NA	0.231407458181147
6612	0.0156026322353888	NA	0.0156026322353888
6613	0.165288088792767	NA	0.165288088792767
6614	0.107469093097689	0.6005	0.241396759030785
6615	0.193014094623021	0.1355	0.121450569060251
6616	0.00857118239501172	NA	0.00857118239501172
6617	0.23748115857107	NA	0.23748115857107
6618	0.683248210653267	NA	0.683248210653267
6619	0.011091105464846	NA	0.011091105464846
6620	0.463246179204372	NA	0.463246179204372
6621	0.336693001315683	NA	0.336693001315683
6622	0.0132929918964257	NA	0.0132929918964257
6623	0.275136916646912	NA	0.275136916646912
6624	0.591595545149708	NA	0.591595545149708
6625	0.00824296786953547	NA	0.00824296786953547
6626	0.379338649747734	NA	0.379338649747734
6627	0.00895696210890117	NA	0.00895696210890117
6628	0.130400728006618	NA	0.130400728006618
6629	0.0227667166270648	NA	0.0227667166270648
6631	0.390941482922419	NA	0.390941482922419
6632	0.0146557447651014	NA	0.0146557447651014
6633	0.17511646349424	NA	0.17511646349424
6634	0.0337671481299008	NA	0.0337671481299008
6635	0.0391760993160963	NA	0.0391760993160963
6636	0.138896858118675	NA	0.138896858118675
6637	0.991174889367735	NA	0.991174889367735
6638	0.0148573708577135	NA	0.0148573708577135
6640	0.0207773240866932	NA	0.0207773240866932
6641	0.120595929161864	NA	0.120595929161864
6642	0.0307012434173317	NA	0.0307012434173317
6643	0.0111836892432435	NA	0.0111836892432435
6645	0.0381399484748144	NA	0.0381399484748144
6646	0.0113201124760208	NA	0.0113201124760208
6647	0.224840766413155	0.149	0.14727735705633
6648	0.0217095834719122	NA	0.0217095834719122
6649	0.168669151425428	NA	0.168669151425428
6650	0.373381971070757	NA	0.373381971070757
6651	0.0381056885053138	NA	0.0381056885053138
6652	0.112351218784148	NA	0.112351218784148
6653	0.015124557592875	NA	0.015124557592875
6654	0.138027078898734	0.3375	0.18943417619747
6655	0.0031763046764115	0.3375	0.00840260106039346
6656	0.258812122267212	NA	0.258812122267212
6657	0.0367005404758441	NA	0.0367005404758441
6658	0.0751583037614268	NA	0.0751583037614268
6659	0.0202465080269478	NA	0.0202465080269478
6660	0.0521925050610768	NA	0.0521925050610768
6662	0.0029274949258915	NA	0.0029274949258915
6663	0.00579280319491794	NA	0.00579280319491794
6664	0.182479499038364	NA	0.182479499038364
6665	0.24369191849225	NA	0.24369191849225
6666	0.0919299261001754	NA	0.0919299261001754
6667	0.246479529901052	0.7535	0.498386342783993
6668	0.371656450623899	NA	0.371656450623899
6670	0.0853882100980304	NA	0.0853882100980304
6671	0.196993557419683	NA	0.196993557419683
6672	0.307574435070073	NA	0.307574435070073
6674	0.104912092201433	NA	0.104912092201433
6675	0.0694530827291261	NA	0.0694530827291261
6676	0.230321139223591	NA	0.230321139223591
6677	0.140777375036599	NA	0.140777375036599
6678	0.0647456392313787	NA	0.0647456392313787
6683	0.0553470283454106	NA	0.0553470283454106
6687	0.0606487242660609	NA	0.0606487242660609
6688	0.842405058402582	0.1835	0.443190066737759
6689	0.632848020500139	NA	0.632848020500139
6690	0.580231796092721	NA	0.580231796092721
6691	0.0880496277038505	NA	0.0880496277038505
6692	0.173210501053158	NA	0.173210501053158
6693	0.234451970927633	0.4245	0.329163332263567
6694	0.109673705236027	NA	0.109673705236027
6695	0.0179806126796969	NA	0.0179806126796969
6696	0.144365390189433	0.6785	0.3255215065928
6697	0.09915691330945	NA	0.09915691330945
6698	0.0566398169343452	NA	0.0566398169343452
6701	0.0604509112647142	NA	0.0604509112647142
6702	0.0545429145318712	NA	0.0545429145318712
6706	0.258251976485599	NA	0.258251976485599
6707	0.363466150202245	NA	0.363466150202245
6708	0.264679376552537	NA	0.264679376552537
6709	0.0749654949997788	0.583	0.180514080965945
6710	0.0204114644068165	NA	0.0204114644068165
6711	0.0489530267208788	NA	0.0489530267208788
6712	0.961411285994966	NA	0.961411285994966
6713	0.0357082287303716	NA	0.0357082287303716
6714	0.0520900388092131	0.06	0.021153323846196
